reply_id,reply_user_id,reply_user_name,context_id,replyTo_user,reply_to_name,text,context,from
1052328212305403906,1034636140454662144,DuckersDaffy,1052327569289371650,246478393,StevenHorsford,"@StevenHorsford @CresentHardy LET NEVADANS PAY THE BILL.  THE USA DOESN'T HAVE THE MONEY.

BE HAPPY TRUMP IS CREATING JOBS SO PEOPLE CAN BUY INSURANCE. https://t.co/rYNOA3uOh3","Today I joined with the #ProtectOurCare team to call out this GOP Congress for voting to strip health care away from thousands of Nevadans.

We can't let @CresentHardy win. The stakes are too high. He'll fall in line with Trump and repeal the Affordable Care Act. #NV04 https://t.co/VBdYiZ3hDF",nontox
1054018990572359680,1034636140454662144,DuckersDaffy,1054018565874049024,935717078966964228,mad4pa,"@mad4pa THE DEMOCRATS MAKE THEIR LIVING PIMPING HATE AND LIES.

THE DEMOCRATS HAVE MURDERED, RAPED AND MOLESTED THOUSANDS OF AMERICANS WITH THEIR OPEN BORDERS &amp; ILLEGALS.

HELP STOP THE DEMOCRATS MURDERING &amp; SLAVE TRADE.

NEVER VOTE FOR A DEMOCRAT
https://t.co/VFrvuOPtSU","Rep. Dean: I'm blessed in my family life. In my early career, I practiced law, so Im a recovering lawyer. In my middle career I taught for 10 years at La Salle University -- teaching students to find their words. For the last 6 years, I had the pleasure of being a State Rep (2/3)",nontox
1054023390103662592,1034636140454662144,DuckersDaffy,1054023032933621767,935717078966964228,mad4pa,"@mad4pa DEAN &amp; THE DEMOCRATS MAKE THEIR LIVING PIMPING HATE &amp; LIES.

DEAN &amp; THE DEMOCRATS HAVE MURDERED, RAPED AND MOLESTED THOUSANDS OF AMERICANS WITH THEIR OPEN BORDERS &amp; ILLEGALS.

HELP STOP THE DEMOCRATS MURDERING &amp; SLAVE TRADE.

NEVER VOTE FOR A DEMOCRAT
https://t.co/BayLXFoVA5","Rep. Dean (On Education): From Norristown to Pottstown, we need to make sure everyone has a good education. The federal government has a particular role in education -- particularly for children at-risk. (2/2)",nontox
1058339505030217735,1034636140454662144,DuckersDaffy,1058339032948793344,961312723035394048,marygayscanlon,"@marygayscanlon @PADems @emilyslist THE DEMOCRATS HAVE MURDERED, RAPED AND MOLESTED THOUSANDS OF AMERICANS WITH THEIR ILLEGALS.

HELP STOP THE DEMOCRATS MURDERING &amp; SLAVE TRADE.

NEVER VOTE FOR A DEMOCRAT https://t.co/O1cHA9ZsyI","“Seriously, vote for the Democratic women. We need a change. Election Day is Tuesday.” - My new friend helping me get out the vote on her break 💙 https://t.co/elKy7QYJZN",nontox
1044982543890563073,1034636140454662144,DuckersDaffy,1044981827319025667,955860004833284096,scottwallacepa,"@ScottWallacePA @RepBrianFitz Scott Wallace es un perro mentiroso que odia a los estadounidenses. Nunca vote por un Demócrata. Los demócratas son comunistas que roban y corrompen al público.
https://t.co/mr4Z8trR0g",It's no surprise @RepBrianFitz and his GOP friends are spending all of their time spreading lies and smears about their opponents. They don't have anything to run on. https://t.co/7yROjgQnCF,nontox
1050847489073369088,1034636140454662144,DuckersDaffy,1050846900231053312,955860004833284096,scottwallacepa,"@ScottWallacePA @RepBrianFitz DEMOCRATS DON'T CARE ABOUT YOU. THEY JUST WANT VOTES.

SCOTT WALLACE AND THE DEMOCRATS HAVE MURDERED, RAPED AND MOLESTED THOUSANDS OF AMERICANS WITH THEIR ILLEGALS.

HELP STOP THE DEMOCRATS MURDERING &amp; SLAVE TRADE.

NEVER VOTE FOR A DEMOCRAT
https://t.co/aNUJkvH2B5 …",".@RepBrianFitz said he ""will never support any bill that would reduce Social Security &amp; Medicare."" The truth? He already has. https://t.co/wCjQnYtnvF",nontox
1054092957622489088,1034636140454662144,DuckersDaffy,1054029965254189058,878119205291180032,JamieforOregon,"@JamieforOregon @ORDems ARE DEMOCRATS NAZI OR COMMUNIST?

I SAY THEY ARE A BLEND OF BOTH.

DEMOCRATS HAVE MURDERED, RAPED &amp; MOLESTED THOUSANDS OF AMERICANS WITH THEIR ILLEGALS.

HELP STOP THE DEMOCRATS MURDERING &amp; SLAVE TRADE.

NEVER VOTE FOR A DEMOCRAT
https://t.co/RzJo2EbLs4","Ballots are out. It’s time to vote. We can put our country back on track, fix what’s broken, and protect our healthcare—but we will need every single vote to do it. Encourage your friends &amp; family to #BeAVoter and turn in their ballots today. #GOTV #orpol https://t.co/dKaLQPpJC0 https://t.co/pBtrhaYuKk",nontox
1048673032082874368,1034636140454662144,DuckersDaffy,1048671815839768578,558769636,repbonamici,"@RepBonamici STOP THESE COMMUNIST HATE FILLED POLITICIANS LIKE SUZANNE BONAMICI.

FACTS AND EVIDENCE ARE THE CORE OF AMERICA.

FORD HAD NO FACTS OR EVIDENCE. SHE NEVER SHOULD HAVE BEEN BROUGHT FORWARD.

NEVER VOTE FOR THESE COMMUNIST DEMOCRATS THEY HATE AMERICA https://t.co/pvo3BcWwbF","It is clear that we need to do much more to address sexual assault in our nation and support survivors. Keep making your voices heard – they are powerful. Together, we can fight the norms that have kept women and survivors silent for too long.",nontox
1051173154956034048,1034636140454662144,DuckersDaffy,1051172315470409728,163845877,danielfeehan,"@danielfeehan @MarthalerFor24B @R_T_Rybak NEVER VOTE FOR A DEMOCRAT.  

DEMOCRATS DO NOTHING OTHER THAN PANDER AND HATE, https://t.co/DgPFUkkKRx","I am running to represent everyone &amp; every community in #mn01. Today we’re in Fairbault kicking off a doorknock w/ Yvette @marthalerfor24b, @r_t_rybak, &amp; 45+ volunteers to share our campaign’s message that everyone matters. https://t.co/EJz914uMz6",nontox
1049365262389010432,1034636140454662144,DuckersDaffy,1049363856139726849,818554054309715969,RepJackyRosen,@RepJackyRosen @SenJeffMerkley @PeterWelch Merkley will not be remembered for the few things he does right.  He will be remembered for all the things he does wrong. https://t.co/bFdjTxje2M,Proud to see @SenJeffMerkley introduce companion legislation to our bill with @PeterWelch to continue the electric vehicle tax credit for the next 10 years. https://t.co/z8143rA6AS,nontox
1052947396987039744,1034636140454662144,DuckersDaffy,1052947259619467264,1577754348,MikieSherrill,"@MikieSherrill @The_Pigeon MIKIE SHERRIA AND THE DEMOCRATS HAVE MURDERED, RAPED AND MOLESTED THOUSANDS OF AMERICANS WITH THEIR ILLEGALS.

HELP STOP THE DEMOCRATS MURDERING &amp; SLAVE TRADE.

NEVER VOTE FOR A DEMOCRAT
https://t.co/RzJo2EbLs4",Loved being at the Little Read yesterday at the Montclair Public Library. The pre-schoolers were adorable and all held firm in not letting @The_Pigeon drive the bus! https://t.co/t1Q5gbGsXB,nontox
1054867225943793664,1034636140454662144,DuckersDaffy,1054867077364834304,366078108,pauldavisks,"@PaulDavisKS ARE DEMOCRATS NAZI OR COMMUNIST?

I SAY THEY'RE A BLIND OF BOTH.

THE DEMOCRATS HAVE MURDERED, RAPED &amp; MOLESTED THOUSANDS OF AMERICANS WITH THEIR ILLEGALS.

HELP STOP THE DEMOCRATS MURDERING &amp; SLAVE TRADE.

NEVER VOTE FOR A DEMOCRAT
https://t.co/mr4Z8trR0g","My opponent supports a plan to trigger #Medicare cuts, end #Medicaid as we know it (which pays for 63% of Kansans #nursinghomes; 19% in #assistedliving), imposes an #AgeTax to charge #KS02 seniors age 50+ 5X more, then he tops it off with a call to privatize #SocialSecurity. Sad!",nontox
1050408398590754816,59676097,knsh55a,1050391461450125313,17513304,RepErikPaulsen,"@RepErikPaulsen Staff poster-yet another visit w/kids who don’t vote or know what questions to ask or believe any BS your boss says!

MEET W/CD3 CONSTITUENTS WHO VOTE!!

Your boss is a sham representative and shill for GOP/tRump!!

Go Dean!!",Big day today as I embark on my 250th visit to a 3rd District classroom -- never thought we'd make this milestone! Will post some photos soon.,tox
1058452774860611586,59676097,knsh55a,1058072128174678021,20934272,Jason2CD,"@Jason2CD @AngieCraigMN @ppmn If there’s no abortion can we count on you personally to help pay for raising and educating these babies??  If not, then keep your white male mouth shut!!","No surprise @AngieCraigMN supports abortion on demand – just ask NARAL &amp; @PPMN giving her millions. Today, the question for Craig is simple, do you support tax dollars from all Americans being used for abortion on demand? For Me the answer is no. #mn02 https://t.co/UypORlKxSV",tox
1059548748743884800,59676097,knsh55a,1059543623455268864,20934272,Jason2CD,"@Jason2CD @AngieCraigMN You’re pretty much a rubber stamp for tRump!  We need someone who cares about MN! 

Go @AngieCraigMN!! Send this GOP shill packing!!!","If elected, does @AngieCraigMN support launching into impeachment proceedings for Kavanaugh or President Trump and grinding any and all progress in Washington to a halt? For me, that answer is a no. #mn02 https://t.co/Wsjr7fgIpv",tox
1049822117796204544,59676097,knsh55a,1049806216220823552,89001820,Erik_Paulsen,"@Erik_Paulsen Staff poster-a PAC gives your boss an award-how special but completely worthless! Top 1% gets most of TaxScam and the deficit is exploding! Not worthy of any award except a “Screw your constituents” award!!

So the award - TOTAL BS!!!","I'm proud to have been named a ""Taxpayer Hero"" and to have received the endorsement from Citizens Against Government Waste Political Action Committee.  https://t.co/Y4s68oBCO2",tox
1052776552881119232,59676097,knsh55a,1052722264792334337,89001820,Erik_Paulsen,"@Erik_Paulsen @TwinWestChamber Staff poster-and your boss lied at the debate w/@deanbphillips and at 1 outrageous point we laughed cause we knew what he was saying was PURE 100% BS!

Too bad he can’t act like an elected official but instead chooses to act like a scared little boy!!

Go Dean!!",It is  national support your local chamber of commerce day. I am proud to have earned the endorsement of the @TwinWestChamber  and will continue to fight for small businesses. https://t.co/TpLLCMVepQ,tox
1055625185892675586,59676097,knsh55a,1055597554732294144,89001820,Erik_Paulsen,"@Erik_Paulsen Staff poster-yes they are our future leaders! Too bad your boss is such a poor example of leadership especially with the complete egotistical, misogynistic moron in the WH. Real leadership would mean speaking loud &amp; often against his crazy actions &amp; words!  But Noooooo!!!!!",Spent a wonderful morning with kids from Hopkins High School in Minnetonka. These are our future leaders.  Lets go Royals! https://t.co/hl1Erq7yT5,tox
1055907679279943680,59676097,knsh55a,1055863925915467776,89001820,Erik_Paulsen,"@Erik_Paulsen Staff poster-the deficit is exploding. You want a small government except that part which controls women’s bodies. Your attack ads are only lies and half truths.

You’ve been a poor example for a representative for CD3! @RepErikPaulsen 

Go @deanbphillips!!",The election is only days away. Make sure you watch the Almanac Debate between myself and Dean Phillips and you will see the clear differences between Dean Phillips’ higher tax agenda and my agenda to get government out of the way to grow the economy. https://t.co/AwDZ8HSj4O,tox
1058461197958299651,59676097,knsh55a,1058122014735642624,89001820,Erik_Paulsen,"@Erik_Paulsen Staff poster-can’t your boss run on his record and NOT use lying attack ads against @deanbphillips?

Oh yeah, your boss’ record sucks-hurts CD3 constituents and helps only the rich and big corps. 

I expect he’ll be lobbying next year!!",Did you know Dean Phillips supports a massive new energy tax that would raise prices on everything from utilities to groceries and clothing? https://t.co/3P6J6v2Zn2,tox
1050224848155357184,59676097,knsh55a,1050141574678630401,17513304,RepErikPaulsen,"@RepErikPaulsen Staff poster-disingenuous post after how many times your boss has voted to repeal the ACA without a good replacement!!

Fortunately less than a month to go before he’s voted out!!

Go Dean!!",I have some real concerns about Medicare’s proposal to make use of Step Therapy for certain seniors in a Medicare Advantage plan who get their drugs through Part B. I convened a round table discussion with patient advocates and care providers today to get their feedback. https://t.co/L2o2j1la28,nontox
1050224668630806528,59676097,knsh55a,1050141574678630401,17513304,RepErikPaulsen,"@RepErikPaulsen Staff poster-disingenuous post after how many times your boss has voted to repeal the ACA without a good replacement!!

Fortunately less than a month to go before you’re voted out!!

Go Dean!!",I have some real concerns about Medicare’s proposal to make use of Step Therapy for certain seniors in a Medicare Advantage plan who get their drugs through Part B. I convened a round table discussion with patient advocates and care providers today to get their feedback. https://t.co/L2o2j1la28,nontox
1047868645198782464,59676097,knsh55a,1047620950009819136,89001820,Erik_Paulsen,@Erik_Paulsen Staff poster-and your boss voted to repeal the ACA and the GOP TaxScam is exploding the deficit! Backing bills that everyone likes is NOT leadership - it’s being a compliant sheep!,"I've championed legislation that was recently passed by the House so families can pay college loans with 529 College Savings Plans, to extend the medical expense deduction through 2020 and increasing entrepreneurship by updating the tax code to support 21st century start-ups.",nontox
1044260175899754496,59676097,knsh55a,1044005321361051652,89001820,Erik_Paulsen,"@Erik_Paulsen @JPYates Did Erik Paulsen know he voted to repeal the ACA without a good replacement??

Did Erik Paulsen know the GOP TaxScam explodes the deficit?

Does he know he is a tool for big $ donors, PACs and the GOP/tRump??

If not please tell yourself!!!","Did you know Erik Paulsen worked on the bipartisan efforts to extend the Children's Health Insurance Program (CHIP).  The CHIP program helps keep over 125,000 MN kids health and happy.",nontox
1052465597307609088,60519367,ThomasLyles,1051913769243303936,24735461,PeteSessions,"@PeteSessions Speaking of caring for loved ones, Texans want to keep their healthcare, but you’ve voted to defund or repeal Obamacare NINE different times since 2011! You’re a hypocrite, Pete.","On Saturday morning, I participated in the Walk to End Alzheimer’s in Dallas. This annual event is a meaningful gathering of folks who walk in honor of a loved one impacted by Alzheimer’s and in support of finding a cure in our lifetime for this disease. https://t.co/5ecfi9juhL",tox
1052462612707991552,60519367,ThomasLyles,1050477246434201605,2756069574,SessionsforTX32,"@SessionsforTX32 Speaking of cover-ups, Pete, you voted to defund or repeal Obamacare NINE different times since 2011. Texans want to keep their healthcare. You’re fired.","Colin Allred, once again busted during an interview on Channel 8.  WATCH and SHARE as Colin sputters, back tracks, and tries to cover up the positions he took to win the Democrat primary. https://t.co/S6XYjSX7sn https://t.co/vRpJiKCNzA",nontox
1047084998313095168,60519367,ThomasLyles,1045805027229667328,1884515737,MarkHarrisNC9,"@MarkHarrisNC9 @HELPpregCenter Hey Mark, speaking of supporting families before, during, and after the birth of a child, what do you plan to do about this?👇
https://t.co/83zurCNRiV","Earlier this week I joined hundreds of pro life advocates at the @HELPpregCenter banquet. I’m grateful for their ministry supporting families before, during, and after the birth of a child. https://t.co/lIu350fvy2",nontox
1058592281408757760,60519367,ThomasLyles,1058508632017518592,720353279176081408,buddforcongress,"@buddforcongress More fear and smear from Republican candidates because they're on the wrong side of every issue voters care about. Stagnant wages, the #GOPTaxScam, healthcare and pre-existing conditions, Social Security &amp; Medicare. #VoteBlue👇
https://t.co/Z9FBGJS9Yd","🚨 This race is too close to call! 🚨 We can't let radical liberal Kathy Manning buy this seat so that she can vote to impeach President Trump. Will you donate today to help me fight back? https://t.co/ETFj1VlgBl

#nc13 #ncpol #tedbudd",nontox
1058598043623350272,60519367,ThomasLyles,1057347472706732033,1884515737,MarkHarrisNC9,"@MarkHarrisNC9 @politico Voters see past Republican candidates’ deflection because they're on the wrong side of every issue voters care about. Stagnant wages, the #GOPTaxScam, healthcare and pre-existing conditions, Social Security &amp; Medicare. #VoteBlue👇
https://t.co/Z9FBGJS9Yd","This @politico story illustrates what many of us have known for months. There is no “blue wave” in the 9th District! Our voters can see past the misleading ads, false attacks, and empty promises from the left. 

https://t.co/jsk2mP6UuX",nontox
1049858364266696704,60519367,ThomasLyles,1049754838249205761,818507671284416513,Denver4VA,"@Denver4VA @LeslieCockburn Who cares who went overseas? Here in Virginia, women know that Leslie is the representative who will look out for their needs. 
https://t.co/OFvieSR0rM","Garren Shipley, a spokesman for the Republican National Committee, called her remarks “disgusting...Denver Riggleman went overseas to fight and risk his life for his country. @LeslieCockburn went overseas to get better ratings.” #va05

https://t.co/N03EttOckT",nontox
1056343034005258240,60519367,ThomasLyles,1054726061160837122,818507671284416513,Denver4VA,"@Denver4VA Now, others have accused @Denver4VA of dishonesty, but I really believe he's telling the truth when he says he doesn't want a healthcare system that features efficiency, compassion, or competence.
#VoteBlue #Midterms2018","“I don’t want a health care system that has the efficiency of the DMV, the compassion of the IRS, and the competence of the Veterans Administration,” Riggleman said.
#va05

https://t.co/sqBnyY7CBw",nontox
1059228290572001281,60519367,ThomasLyles,1059199145892814848,818507671284416513,Denver4VA,"@Denver4VA A native Virginian creating jobs...in Pennsylvania. Denver does what’s good for Denver.👇
“But you’ve got to have the courage to do what’s right for the country and what’s right for your state.”
https://t.co/nnqgr0Awce","Back in my home county of Nelson to rally with friends and neighbors before Election Day. Please vote for me on Tuesday, #VA05.  I am a native Virginian who lives here and knows your values. I will fight for you in Congress. https://t.co/1eS1to95qT",nontox
1058452208868446208,60519367,ThomasLyles,1058365071590604801,818507671284416513,Denver4VA,"@Denver4VA @SarahHuckabee Former Sen. John Warner, longtime dean of Virginia's GOP, says he supports Cockburn:
“I’m still a Republican...But you’ve got to have the courage to do what’s right for the country and what’s right for your state.” #VoteBlue https://t.co/nnqgr0iUNE","HUGE crowd here in Warrenton for my rally with @SarahHuckabee! FOUR DAYS until Election Day, remember to vote on Tuesday and bring a friend with you! #VA05 #Momentum https://t.co/d9dKj2t83y",nontox
1049690855173443584,60519367,ThomasLyles,1048973269834092544,566806945,adrbell,"@AdrBell Agreed! But under Republican rule:
“Despite a strong economy, about 40 percent of American families struggled to meet at least one of their basic needs last year, including paying for food, health care, housing or utilities.”
https://t.co/83zurCNRiV","The responsibility of lawmakers is to make the American dream more than a fantasy. Those who oppose livable wages, are rejecting their responsibility for workers to be able to support their families. We need an economy that works for all, not just some. #socialjustice #FlipTX14",nontox
1047086413265756161,60519367,ThomasLyles,1044632190108258304,1884515737,MarkHarrisNC9,"@MarkHarrisNC9 Hey Mark, Rather than focus on voters’ concerns, why are Republican candidates waging a campaign of fear? Wages remain stagnant; the @GOP #TaxScam is even MORE unpopular now than when it was instated. And everyone knows it.
https://t.co/iDKoxr8ozD","We recently released our advertisement, titled “Colors.” Democrat Dan McCready’s campaign is powered by Pelosi, and yet he wants the people of this district to believe he won’t play for her team if he was elected.

https://t.co/H4hiQKpweZ",nontox
1053719283568726017,60519367,ThomasLyles,1053693538846892037,78387677,RandyHultgren,"@RandyHultgren @aarpillinois It’s no falsehood that Randy voted to take away health care from millions of Americans, and is a climate-denying misogynistic bigot 👇
https://t.co/WJWe6s7uwD","The ads attacking Randy are riddled with falsehoods, so it’s no surprise the allies of his opponent would engage in another misrepresentation. We appreciate @aarpillinois' commitment to being non-partisan. https://t.co/QtaDBu4uRp",nontox
1058599887653216256,60519367,ThomasLyles,1058182749666738176,34715823,DebbieLesko,"@DebbieLesko @kimguilfoyle @DonaldJTrumpJr @MarthaMcSally @AZGOP @JWLines “Mitch McConnell, having pushed through a trillion-dollar tax cut that lards its benefits on the richest Americans, announces he wants to cut Social Security, Medicare and Medicaid, and make another run at repealing the Affordable Care Act.” #VoteBlue 
https://t.co/d4eoenVndT","Honored to introduce @kimguilfoyle &amp; @DonaldJTrumpJr at today’s rally in #AZ08! We need fighters in the House and Senate that will support the President’s policies that have boomed our economy, strengthened our national defense, and made our communities safer. Vote Nov 6! https://t.co/zhtp3G7oQt",nontox
1058590086470742016,60519367,ThomasLyles,1058446107141959680,2965083477,RepRodBlum,"@RepRodBlum Sweet! Meanwhile, Ron’s on the wrong side of every issue voters care about. Stagnant wages, the #GOPTaxScam, healthcare and pre-existing conditions, Social Security &amp; Medicare. #VoteBlue👇
https://t.co/Z9FBGJS9Yd","My highest honor to present Tony and Ginny Knoll our Great American Flag, having been flown over the US Capitol, in honor of their 70 years of marriage and 100th and 99th birthdays, respectively. The Knolls may be the oldest WWII married veterans in the USA. Thank you! #IA01 https://t.co/S1a8TzH7eL",nontox
1043921094472867842,60519367,ThomasLyles,1042458569373884417,250272501,CresentHardy,"@CresentHardy Sorry; too busy juggling low-wage, part-time jobs to volunteer. 40% of Americans struggle to pay for at least one basic need like food or rent. @GOP only made the ultra-rich better off with your #TaxScam. We’re so #NotBetterOffNow!
https://t.co/rrXX5dUHWk",Are you eager to #help? Cresent needs dedicated #Nevadans to join him in his fight for Nevada. We need people like you to help us! #JoinUs by clicking here: https://t.co/LHrj4EaPL3 https://t.co/vCDl2RGyrI,nontox
1052466175630823425,60519367,ThomasLyles,1051832935274434564,24735461,PeteSessions,"@PeteSessions Wow; great optics, Pete, but you can’t hide from the fact that you voted to defund or repeal Obamacare NINE different times since 2011. Texans won’t forget this.","#BreastCancer kills more than 40,000 women &amp; men in the U.S. every year. This disease has taken the lives of far too many of our wives, mothers, sisters, family members, and friends. I helped lead a bipartisan effort to raise funds for research, read more: https://t.co/FiTmmrnV6G",nontox
1045869833844387840,60519367,ThomasLyles,1045840440006717440,2933760046,RepComstock,"@RepComstock Barb, why did you, your pal Paul Ryan &amp; Congressional Republicans just ram #TaxScam2 through the House when however you spin it, you know that VOTERS KNOW that the first tax law benefits large corporations and the wealthy over middle class families?
https://t.co/mGestbHA5K","In December we passed “The Tax Cuts and Jobs Act,” an historic tax cut bill which brought tax  relief to over 90% of Americans. Today we passed H.R. 4886, the “Permanent Tax Cuts for Americans Act” which would extend this tax relief.",nontox
1059189999348924416,60519367,ThomasLyles,1059153350602690566,818507671284416513,Denver4VA,"@Denver4VA #VoteBlue to #ProtectOurCare 
We can replace a Republican-controlled House that handed the wealthiest 1% of Virginians a tax break of $60,440 each, and voted for a bill that would have stripped health care from 562,500 Virginia residents. 🗳🌊","The GOTV tour continues this morning. Denver rallied door knockers and supporters in Charlottesville. 2 DAYS UNTIL ELECTION DAY, please remember to vote, #va05! https://t.co/d7pMUOyn1V",nontox
1057278765145964544,60519367,ThomasLyles,1057075141740503041,42337890,scotttaylorva,"@Scotttaylorva “The health care bill passed by the GOP-controlled House would have led to 20 million people losing health insurance over a decade, according to the Congressional Budget Office. It would have cut federal health care spending by more than $100 billion...”
https://t.co/Q07Heb1I1h","More news reporting, finally, that shows my opponent's nasty attacks stating I voted to take away protections for pre-existing conditions, are lies.  

""So did Taylor and other Republicans vote to abolish it in their 2017 health care bill? NO."" https://t.co/oMDMnfjGmw?",nontox
1043906013424947203,60519367,ThomasLyles,1041834961781903361,893545663417520128,Price4WNC,"@Price4WNC Also: Federal judges have repeatedly ruled North Carolina’s blatantly gerrymandered congressional map as unconstitutional; @GOP drew maps to disenfranchise Democratics. NC legislature will appeal to #SCOTUS. Another reason to #StopKavanaugh
https://t.co/IZa7lU3k5X",Only 50 days to Flip NC 11 and to Flip NC 10 -  we need all hands on deck.  Sign up to get involved with a campaign https://t.co/t33SAzZY8G and donate to your favorite candidate today.,nontox
1059598397022355456,60519367,ThomasLyles,1058347232246841344,15356407,RobWittman,"@RobWittman “Though unemployment has fallen, job growth has not actually accelerated. In the first 21 months of Trump’s tenure, the economy added fewer jobs than it did in the previous 21 months.”
https://t.co/SQZT5750VL","This economy is creating new jobs every day. To fill these jobs, we need a capable workforce. STEM and CTE programs bridge the skills gap by providing our students with useful and applicable experiences to enter today’s workforce prepared for success. https://t.co/ntOJDXoSo8",nontox
1042407918082117632,60519367,ThomasLyles,1042406682448613376,600319010,marty_nothstein,"@Marty_Nothstein You’re looking at the wrong numbers, Marty. 40% of Americans struggle to pay for at least one basic need like food or rent. @GOP only made the ultra-rich better off with their #TaxScam. 
#NotBetterOffNow 
https://t.co/rrXX5dUHWk","Excellent economic numbers coming from right here in the Lehigh Valley, and 2018's numbers are expected to be even better! I will vote to continue this historic economic growth when elected to Congress. #BetterOffNow",nontox
1059602358492119042,60519367,ThomasLyles,1059587564347293697,37481291,BarbaraComstock,"@BarbaraComstock @JenniferWexton will be a truly independent voice for Virginia’s 10th. She will fight for their priorities rather than voting with Trump and the @GOP nearly every time, as Comstock has done. https://t.co/XygWurFItu","Joined Venkat Aella and Shruthi Reddy at their new restaurant, Tamarind, in Sterling that features Indian cuisine. They had their grand opening on Sunday. It is exciting to see the growing economy in Loudoun and hear from entrepreneurs who are taking advantage of the...#VA10 https://t.co/5WW5rd9eef",nontox
1050480337917100032,93457352,Jim102010,1050381719042318337,14573926,MikeLevinCA,@MikeLevinCA @resouder @GOP F_ck you GOP. Go to He11.  @RepAndyBiggsAZ @JeffFlake @dougducey @SpeakerRyan @senatemajldr @RepGosar @votewarren @JDMesnard @westerncaucus @freedomcaucus @ChuckGrassley @LindseyGrahamSC @VP @realDonaldTrump,"The @GOP wants to take away protections for people with pre-existing health conditions like asthma, cancer and diabetes.  They voted to take away those protections last year and now are suing to do it.  Don’t forget to tell your family and friends before the vote in a few weeks! https://t.co/dhr2SpVOf0",tox
1046627826818924544,93457352,Jim102010,1046578635946303490,816652616625168388,RepAndyBiggsAZ,@RepAndyBiggsAZ @AzCapitolTimes @azmining @intel @Raytheon Trump’s a fraud. He’ll be removed from office + drag republicans into the abyss. He’s not going down alone. He’ll take you people down with him. You’ll be sorry you ever heard the name Trump. His sick legacy will haunt you for years.@JeffFlake @dougducey @RepGosar @RepMcSally,"This month, the @AzCapitolTimes awarded its annual Leaders of the Year for 2018. Included in the winners were @azmining /Arizona Rock Products Association (Associations), @intel (Commerce), @Raytheon (Economic Development, Jim Mann (Public Safety), Rita Cheng (Education), ...",tox
1047560731707695104,93457352,Jim102010,1047557739478745088,816652616625168388,RepAndyBiggsAZ,"@RepAndyBiggsAZ @evadultresource Biggs, you want to cut Social Security + Medicare. Did you talk about that at your meeting ? You hypocrite. You don’t care about seniors.",Thanks @evadultresource for giving me the opportunity to tour your facility &amp; joining your meals on wheels delivery service in the community. This organization has an important role of assisting older adults in the East Valley to help them remain independent. #AZ05 https://t.co/c3jztyfEes,tox
1049108983292678144,93457352,Jim102010,1049106409768583168,816652616625168388,RepAndyBiggsAZ,"@RepAndyBiggsAZ The #GOPTaxScam will add $Trillions to the Debt. Biggs, you hypocrite. If cut my Moms social security to pay for your debt, there will be Hell to pay.","Another fiscal year came and went, and our national debt continued to rise. The federal government has a serious spending problem, and our grandchildren are going to pay for our inability to cut spending. https://t.co/U5BqBNTPzs",tox
1049811137380810752,93457352,Jim102010,1049740440101146625,816652616625168388,RepAndyBiggsAZ,"@RepAndyBiggsAZ There’s no tax cuts for the middle class. Republicans are liars. There’s no extra money in our pockets. No bonuses. It’s all lies. The new jobs are low pay, low skill, with no benefits. You’ll be at the poverty level with these “new jobs. It’s all Bull $hit","Latest CBO monthly budget review shatters myths about the historic tax cuts bill Congress passed last year. Tax cuts are working!

Some said that tax cuts wouldn't increase gov't revenue. False. Revenue has INCREASED $23 billion in '18, compared to '17. https://t.co/7anF1GHyXY",tox
1050074124591087616,93457352,Jim102010,1050072232343539713,816652616625168388,RepAndyBiggsAZ,@RepAndyBiggsAZ @RepMattGaetz @HouseJudiciary You’re full of crap Biggs. You don’t speak for the People.   Mr. Rosenstein is a good man. You back off.,"Today, @RepMattGaetz and I called for Rod Rosenstein to be subpoenaed to appear before the @HouseJudiciary Committee. The Deputy Attorney General must appear before the committee and provide transparency that the American people deserve.

STATEMENTS: https://t.co/dAXorqOj0O",tox
1053282601690005505,93457352,Jim102010,1053280612654534657,816652616625168388,RepAndyBiggsAZ,@RepAndyBiggsAZ @JimSharpe @AZMorningNews @KTAR923 Trump is a fraud. Remember Trump University. Thousands of students were scammed by Trump. He belongs in jail,Going to be an exciting day in Arizona today with @POTUS @realDonaldTrump in town. I'll be joining @JimSharpe on @AZMorningNews to talk about the issues of the day at 7:12. Listen on @KTAR923. #AZ05,tox
1053308249296986113,93457352,Jim102010,1053305834023731201,816652616625168388,RepAndyBiggsAZ,@RepAndyBiggsAZ @AmericaNewsroom @JulieBanderas @FoxNews Trump’s a fraud. He’ll be removed from office. He’ll  drag republicans into the abyss. He’s not going down alone. He’ll take you people down with him. You’ll be sorry you ever heard the name Trump. His sick legacy will haunt you for years.,"TUNE IN: I'll be on @AmericaNewsroom with @JulieBanderas at 8:30. We will be talking about the caravan of migrants headed to the southern border, the latest with Rod Rosenstein, and @POTUS @realDonaldTrump's visit to AZ. Watch @FoxNews. #AZ05",tox
